UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,ISBN,Creator,Subjects,Publisher,PublicationYear
Digital,OverDrive,EBOOK,2016,8,12,"Harry Potter and the Deathly Hallows: Harry Potter Series, Book 7",,J.K. Rowling,"Juvenile Fiction, Juvenile Literature",Pottermore,2012
Digital,OverDrive,EBOOK,2016,8,35,"Harry Potter and the Sorcerer's Stone: Harry Potter Series, Book 1",,J.K. Rowling,"Juvenile Fiction, Juvenile Literature",Pottermore,2012
Physical,Horizon,BOOK,2016,8,1,"Harry Potter y la orden del Fénix / J.K. Rowling ; [traducción, Gemma Rovira Ortega].",,"Rowling, J. K.","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Bildungsromans, Spanish language materials Fiction","Salamandra,","c2004, 2013"
Digital,OverDrive,EBOOK,2016,8,15,"Harry Potter and the Order of the Phoenix: Harry Potter Series, Book 5",,J.K. Rowling,"Juvenile Fiction, Juvenile Literature",Pottermore,2012
Digital,OverDrive,AUDIOBOOK,2016,8,42,"Harry Potter and the Goblet of Fire: Harry Potter Series, Book 4 (unabridged) (Unabridged)",,J.K. Rowling,"Fantasy, Juvenile Fiction, Juvenile Literature, Thriller",Pottermore,2012
Physical,Horizon,BOOK,2016,8,1,"Harī Pottā to himitsu no heya = Harry Potter and the Harry Potter Chamber of Secrets / J.K. Rōringu, saku ; Matsuoka Yūko, yaku.",,"Rowling, J. K. Harry Potter and the Chamber of Secrets","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Schools Fiction, England Juvenile fiction","Seizansha,",2002.
Physical,Horizon,SOUNDDISC,2016,8,15,Harry Potter and the prisoner of Azkaban [sound recording] / [J.K. Rowling].,,"Rowling, J. K.","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction","Random House,",p2000.
Physical,Horizon,BOOK,2016,8,53,Harry Potter and the prisoner of Azkaban / by J.K. Rowling ; illustrations by Mary Grandpré.,,"Rowling, J. K.","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction","Arthur A. Levine Books,",1999.
Digital,OverDrive,EBOOK,2016,8,17,"Harry Potter and the Prisoner of Azkaban: Harry Potter Series, Book 3",,J.K. Rowling,"Juvenile Fiction, Juvenile Literature",Pottermore,2012
Physical,Horizon,SOUNDREC,2016,8,2,"Harry, a history [sound recording] : the true story of a boy wizard, his fans, and life inside the Harry Potter phenomenon / Melissa Anelli ; read by Renée Raudman ; [with a forward by J.K. Rowling].",,"Anelli, Melissa","Rowling J K Appreciation, Rowling J K History and criticism, Potter Harry Fictitious character, Anelli Melissa, Leaky cauldron","Tantor Media,",p2009.
Physical,Horizon,VIDEODISC,2016,8,12,"Harry Potter and the Deathly Hallows. Part 1 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,,"Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Fantasy films, Feature films, Fiction films, Video recordings for the hearing impaired","Warner Home Video,",[2011]
Physical,Horizon,BOOK,2016,8,44,Harry Potter and the chamber of secrets / by J.K. Rowling ; illustrations by Mary Grandpre.,,"Rowling, J. K.","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction","Arthur A. Levine Books,",1999.
Physical,Horizon,BOOK,2016,8,45,Harry Potter and the half-blood prince / by J.K. Rowling ; illustrations by Mary GrandPré.,,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Fiction, Boarding schools Juvenile fiction, England Juvenile fiction, Fantasy Fiction","Arthur A. Levine Books,",c2005.
Digital,OverDrive,EBOOK,2016,8,4,"Harry Potter y la piedra filosofal: Harry Potter Serie, Libro 1",,J.K. Rowling,"Juvenile Fiction, Juvenile Literature",Pottermore,2012
Digital,OverDrive,EBOOK,2016,8,16,"Harry Potter and the Chamber of Secrets: Harry Potter Series, Book 2",,J.K. Rowling,"Juvenile Fiction, Juvenile Literature",Pottermore,2012
Physical,Horizon,SOUNDDISC,2016,8,15,Harry Potter and the deathly hallows [sound recording] / J.K. Rowling.,,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Fantasy fiction, Bildungsromans","Listening Library,",p2007.
Physical,Horizon,BOOK,2016,8,4,Who is J.K. Rowling? / by Pamela Pollack and Meg Belviso ; illustrated by Stephen Marchesi.,,"Pollack, Pam","Rowling J K Juvenile literature, Authors English Juvenile literature, Authors English 20th century Biography Juvenile literature","Grosset & Dunlap,",©2012.
Digital,OverDrive,EBOOK,2016,8,1,Who Is J.K. Rowling?,,Pam Pollack,"Biography & Autobiography, Juvenile Nonfiction","Penguin Group (USA), Inc.",2015
Physical,Horizon,BOOK,2016,8,2,"Harry Potter y la piedra filosofal / J.K. Rowling ; [traducción, Alicia Dellepiane].",,"Rowling, J. K.","Wizards Juvenile fiction, Magic Fiction, Schools Fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction, Spanish language materials Fiction","Emecé Editores,",c1999.
Physical,Horizon,BOOK,2016,8,3,Harry Potter à l'école des sorciers / J.K. Rowling ; traduit de l'anglais par Jean-François Ménard.,,"Rowling, J. K.","Potter Harry Fictitious character Juvenile fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Wizards Fiction, Magic Fiction, Schools Fiction, England Fiction, French language materials","Gallimard Jeunesse,",©2007.
Digital,OverDrive,AUDIOBOOK,2016,8,34,"Harry Potter and the Half-Blood Prince: Harry Potter Series, Book 6 (unabridged) (Unabridged)",,J.K. Rowling,"Fantasy, Juvenile Fiction, Juvenile Literature, Thriller",Pottermore,2012
Digital,OverDrive,EBOOK,2016,8,3,"Harry Potter y la Orden del Fénix: Harry Potter Serie, Libro 5",,J.K. Rowling,"Juvenile Fiction, Juvenile Literature",Pottermore,2012
Physical,Horizon,BOOK,2016,8,1,J.K. Rowling : a biography / Connie Ann Kirk.,,"Kirk, Connie Ann","Rowling J K Juvenile literature, Authors English 20th century Biography, Potter Harry Fictitious character, Childrens stories Authorship","Greenwood Press,",2003.
Digital,OverDrive,EBOOK,2016,8,3,"Harry Potter y las Relíquias de la Muerte: Harry Potter Serie, Libro 7",,J.K. Rowling,"Juvenile Fiction, Juvenile Literature",Pottermore,2012
Physical,Horizon,BOOK,2016,8,1,"Hali Bote : huo bei de kao yan = [Harry Potter and the goblet of fire] / J.K. Luolin (J.K. Rowling), zhu ; Peng Qianwen, yi.",,"Rowling, J. K.","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, England Juvenile fiction, Fantasy fiction, Wizards Fiction, Magic Fiction, Schools Fiction, England Fiction","Huang guan wen hua chu ban you xian gong si,",2001.
Physical,Horizon,BOOK,2016,8,1,Harī Pottā to honō no goburēto = Harry Potter and the goblet of fire / J.K. Rōringu saku ; Matsuoka Yūko yaku.,,"Rowling, J. K.","Wizards Juvenile fiction, Magic Fiction, Hogwarts School of Witchcraft and Wizardry Imaginary organization Juvenile fiction, England Juvenile fiction, Fantasy Fiction, Japanese language materials Fiction","Seizansha,",c2002.
Physical,Horizon,VIDEODISC,2016,8,16,"Harry Potter and the deathly hallows. Part 2 [videorecording] / Warner Bros. Pictures ; a Heyday Films production ; screenplay by Steve Kloves ; produced by David Heyman, David Barron, J.K. Rowling ; directed by David Yates.",,,"Potter Harry Fictitious character Drama, Hogwarts School of Witchcraft and Wizardry Imaginary organization Drama, Wizards Drama, Magic Drama, Action and adventure films, Feature films, Fantasy films, Fiction films, Video recordings for the hearing impaired","Warner Home Video,",[2011]
Physical,Horizon,SOUNDDISC,2016,8,15,Harry Potter and the chamber of secrets [sound recording] / [J.K. Rowling].,,"Rowling, J. K.","Wizards Juvenile fiction, Magic Juvenile fiction, Schools Juvenile fiction, Potter Harry Fictitious character Juvenile fiction, England Juvenile fiction","Random House Audio,",p1999.
